03135dc1-c942-4fdf-916a-b18a2e2f1592	Monad turorials	Of all shapes and sizes	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	monad-turorials	2021-12-13 05:05:46	2021-12-13 05:05:46	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "paragraph": false}}
daf3d2bb-70c4-4f55-bc7d-da38de7c47a2	test	arsars	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	test	2021-12-17 16:31:46	2021-12-17 16:31:46	{"perms": {"perms": {"vote__list": false, "vote__users": false, "view_tag__list": false, "add_items__list": false, "view_tag__users": false, "add_items__users": false, "view_tag__anybody": false}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
28599016-66bd-4bb4-939c-f5986747cdaf	tech blog posts	ranked by how high quality they are	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	tech-blog-posts	2021-11-30 02:09:14	2021-12-07 19:48:37	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "paragraph": false}}
71d38e73-4ad5-4e25-a1f3-fa550b5a8c8f	Best Coffee Shops in Boston	mostly based on the vibe	\N	f9b177c6-dbf0-4b07-ba59-72109c5863e4	t	best-coffee-shops-in-boston	2021-12-12 22:44:01	2022-01-06 04:28:48	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "paragraph": true}}
78625e73-3ea6-4a47-948d-ede6372dcbd3	yt videos i've watched in 2022	if i watch a video, it has to go here	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	yt-videos-ive-watched	2022-01-07 07:34:04	2022-01-07 07:34:21	{"perms": {"perms": {"vote__list": false, "vote__users": false, "view_tag__list": false, "add_items__list": false, "view_tag__users": false, "add_items__users": false, "view_tag__anybody": false}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": true}}
d2b7f7ef-34a1-4214-8b2b-5519ff2d3047	yt videos i want to watch	or topics	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	yt-videos-i-want-to-watch	2022-01-07 10:13:28	2022-01-07 10:13:28	{"perms": {"perms": {"vote__list": false, "vote__users": false, "view_tag__list": false, "add_items__list": false, "view_tag__users": false, "add_items__users": false, "view_tag__anybody": false}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": true}}
fdd74412-92e4-460f-ae80-19d6befef509	best designed mtg card	most interesting, new design space, etc 	\N	f9b177c6-dbf0-4b07-ba59-72109c5863e4	t	best-designed-mtg-card	2022-01-07 22:36:49	2022-01-07 22:36:49	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": true, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
9660d745-a900-4c15-a9a7-148100b595bb	ASCII smiley	By how much you like it.  Keep it simple no Lenny faces please	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	ascii-smiley	2022-01-09 21:22:56	2022-01-09 21:22:56	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
b163dc8c-5649-45e7-9958-b9f805085d12	favorite quotes	Mostly about programming	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	favorite-quotes	2022-01-16 23:05:07	2022-01-16 23:05:07	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": true}}
6c4fe796-f6a0-458a-8e7c-90336687638e	internet blog posts	non-tech (or not just tech?idk)	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	internet-blog-posts	2022-01-24 17:44:07	2022-01-24 17:44:07	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": true, "youtube with timestamp": false}, "name": true, "paragraph": false}}
427eaf15-133f-4dc6-b215-a4f45292f86b	best conference talks	tech related	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	best-conference-talks	2022-01-25 21:05:06	2022-01-25 21:05:06	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
19d6a9d8-d579-4fa4-9e01-18fa053f174d	Jokes	joke quality assesser	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	jokes	2022-02-03 03:14:08	2022-02-03 03:14:08	{"perms": {"perms": {"vote__list": true, "vote__users": false, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": false}, "users": ["tommy", "chris"]}, "format": {"url": false, "name": true, "paragraph": true}}
